,pred,y,m_name
1282,3.5385820865631104,2.6395572046569096,N
1283,-0.5052861571311951,0.0009995003330834232,p
1284,1.8646470308303833,1.3869441499613877,He
1285,1.1898434162139893,0.0009995003330834232,p
1286,2.6555604934692383,1.3869441499613877,He
1287,2.5946688652038574,2.6395572046569096,N
1288,3.907130718231201,4.02257999599279,Fe
1289,1.4124807119369507,0.0009995003330834232,p
1290,3.112239360809326,3.4677339054623997,S
1291,0.7058170437812805,0.0009995003330834232,p
1292,2.9999589920043945,3.4677339054623997,S
1293,1.5593287944793701,0.0009995003330834232,p
1294,1.5438584089279175,3.4677339054623997,S
1295,0.9551363587379456,0.0009995003330834232,p
1296,1.3750789165496826,1.3869441499613877,He
1297,1.5426223278045654,1.3869441499613877,He
1298,3.026339530944824,2.6395572046569096,N
1299,0.536351203918457,0.0009995003330834232,p
1300,1.614413857460022,0.0009995003330834232,p
1301,3.9171228408813477,4.02257999599279,Fe
1302,1.6556153297424316,1.3869441499613877,He
1303,2.407630443572998,2.6395572046569096,N
1304,2.998384952545166,2.6395572046569096,N
1305,3.0677127838134766,4.02257999599279,Fe
1306,3.520935297012329,2.6395572046569096,N
1307,1.310401439666748,0.0009995003330834232,p
1308,3.0535035133361816,3.4677339054623997,S
1309,2.5585875511169434,2.6395572046569096,N
1310,0.6434037089347839,0.0009995003330834232,p
1311,2.2146224975585938,3.4677339054623997,S
1312,1.5639278888702393,0.0009995003330834232,p
1313,2.324647903442383,3.4677339054623997,S
1314,2.832573413848877,1.3869441499613877,He
1315,2.919158697128296,3.4677339054623997,S
1316,1.062067985534668,1.3869441499613877,He
1317,3.4168100357055664,4.02257999599279,Fe
1318,3.596982479095459,3.4677339054623997,S
1319,2.7211875915527344,1.3869441499613877,He
1320,3.4539690017700195,3.4677339054623997,S
1321,1.0127756595611572,1.3869441499613877,He
1322,0.825786828994751,0.0009995003330834232,p
1323,3.4744465351104736,3.4677339054623997,S
1324,2.656672716140747,2.6395572046569096,N
1325,-0.6479949951171875,0.0009995003330834232,p
1326,2.9597692489624023,1.3869441499613877,He
1327,2.4884769916534424,2.6395572046569096,N
1328,3.3425331115722656,4.02257999599279,Fe
1329,3.424895763397217,4.02257999599279,Fe
1330,3.0741913318634033,2.6395572046569096,N
1331,-2.274430751800537,0.0009995003330834232,p
1332,2.8501996994018555,3.4677339054623997,S
1333,3.0715627670288086,3.4677339054623997,S
1334,1.893608808517456,2.6395572046569096,N
1335,3.169135570526123,3.4677339054623997,S
1336,3.821326971054077,4.02257999599279,Fe
1337,3.850707530975342,4.02257999599279,Fe
1338,3.3463945388793945,2.6395572046569096,N
1339,2.6225650310516357,2.6395572046569096,N
1340,2.84665846824646,1.3869441499613877,He
1341,3.0311803817749023,2.6395572046569096,N
1342,3.542158842086792,3.4677339054623997,S
1343,2.4968347549438477,1.3869441499613877,He
1344,2.5599701404571533,1.3869441499613877,He
1345,3.4577083587646484,4.02257999599279,Fe
1346,4.479862689971924,3.4677339054623997,S
1347,2.083930253982544,2.6395572046569096,N
1348,-0.7860392332077026,0.0009995003330834232,p
1349,3.258603572845459,4.02257999599279,Fe
1350,3.0137412548065186,3.4677339054623997,S
1351,0.255944162607193,1.3869441499613877,He
1352,2.36436128616333,2.6395572046569096,N
1353,2.6297571659088135,3.4677339054623997,S
1354,2.5909414291381836,2.6395572046569096,N
1355,3.8492836952209473,4.02257999599279,Fe
1356,2.57206392288208,3.4677339054623997,S
1357,3.9318900108337402,4.02257999599279,Fe
1358,0.8980664014816284,0.0009995003330834232,p
1359,0.717088520526886,0.0009995003330834232,p
1360,3.173760175704956,3.4677339054623997,S
1361,3.8528928756713867,4.02257999599279,Fe
1362,1.3889012336730957,1.3869441499613877,He
1363,1.2494056224822998,1.3869441499613877,He
1364,1.2948633432388306,0.0009995003330834232,p
1365,2.3257036209106445,2.6395572046569096,N
1366,1.8269567489624023,0.0009995003330834232,p
1367,0.29948970675468445,0.0009995003330834232,p
1368,2.271301746368408,2.6395572046569096,N
1369,0.22107179462909698,0.0009995003330834232,p
1370,2.592010021209717,2.6395572046569096,N
1371,3.8363196849823,3.4677339054623997,S
1372,2.4757161140441895,2.6395572046569096,N
1373,3.128101110458374,4.02257999599279,Fe
1374,3.537792444229126,4.02257999599279,Fe
1375,-1.463118314743042,0.0009995003330834232,p
1376,3.677823543548584,4.02257999599279,Fe
1377,2.470393180847168,4.02257999599279,Fe
1378,3.3368208408355713,3.4677339054623997,S
1379,1.181553840637207,0.0009995003330834232,p
1380,0.5586981177330017,0.0009995003330834232,p
1381,-1.1082581281661987,0.0009995003330834232,p
1382,2.5632967948913574,2.6395572046569096,N
1383,2.801210880279541,2.6395572046569096,N
1384,2.5090713500976562,3.4677339054623997,S
1385,2.5242671966552734,0.0009995003330834232,p
1386,1.622254490852356,1.3869441499613877,He
1387,2.179701328277588,0.0009995003330834232,p
1388,1.4070180654525757,0.0009995003330834232,p
1389,3.126788854598999,4.02257999599279,Fe
1390,1.7277212142944336,2.6395572046569096,N
1391,2.029994010925293,1.3869441499613877,He
1392,1.9907783269882202,2.6395572046569096,N
1393,2.981307029724121,3.4677339054623997,S
1394,1.0905648469924927,0.0009995003330834232,p
1395,1.6671613454818726,2.6395572046569096,N
1396,2.2449874877929688,3.4677339054623997,S
1397,2.4978020191192627,2.6395572046569096,N
1398,1.7938965559005737,1.3869441499613877,He
1399,1.714854121208191,1.3869441499613877,He
1400,3.0078327655792236,3.4677339054623997,S
1401,2.0805015563964844,2.6395572046569096,N
1402,3.1019153594970703,3.4677339054623997,S
1403,3.420210838317871,2.6395572046569096,N
1404,1.1263127326965332,0.0009995003330834232,p
1405,3.7826714515686035,4.02257999599279,Fe
1406,2.1450321674346924,1.3869441499613877,He
1407,-0.012002959847450256,0.0009995003330834232,p
1408,2.6292405128479004,2.6395572046569096,N
1409,3.792638063430786,4.02257999599279,Fe
1410,3.1843364238739014,4.02257999599279,Fe
1411,3.3829965591430664,3.4677339054623997,S
1412,2.6428864002227783,2.6395572046569096,N
1413,-0.024655845016241074,0.0009995003330834232,p
1414,2.8783655166625977,3.4677339054623997,S
1415,2.8880863189697266,3.4677339054623997,S
1416,1.001819133758545,1.3869441499613877,He
1417,2.5752968788146973,0.0009995003330834232,p
1418,2.6654000282287598,3.4677339054623997,S
1419,3.1443867683410645,3.4677339054623997,S
1420,0.9656393527984619,0.0009995003330834232,p
1421,2.065863847732544,3.4677339054623997,S
1422,1.5306015014648438,0.0009995003330834232,p
1423,2.7142248153686523,2.6395572046569096,N
1424,3.84428334236145,3.4677339054623997,S
1425,4.619679927825928,4.02257999599279,Fe
1426,3.2334322929382324,1.3869441499613877,He
1427,3.3719406127929688,4.02257999599279,Fe
1428,2.2769596576690674,2.6395572046569096,N
1429,1.6614340543746948,1.3869441499613877,He
1430,2.0418472290039062,2.6395572046569096,N
1431,2.0588595867156982,2.6395572046569096,N
1432,0.3976190686225891,1.3869441499613877,He
1433,1.457634449005127,0.0009995003330834232,p
1434,1.503726840019226,0.0009995003330834232,p
1435,3.106308937072754,3.4677339054623997,S
1436,1.8234784603118896,0.0009995003330834232,p
1437,3.4773736000061035,4.02257999599279,Fe
1438,1.660152554512024,1.3869441499613877,He
1439,2.6778316497802734,3.4677339054623997,S
1440,1.5469183921813965,1.3869441499613877,He
1441,2.765982151031494,3.4677339054623997,S
1442,2.1394052505493164,1.3869441499613877,He
1443,3.8137614727020264,3.4677339054623997,S
1444,1.576612949371338,1.3869441499613877,He
1445,4.383606433868408,4.02257999599279,Fe
1446,3.031571388244629,4.02257999599279,Fe
1447,1.2869594097137451,1.3869441499613877,He
1448,1.6022365093231201,0.0009995003330834232,p
1449,3.7905406951904297,4.02257999599279,Fe
1450,1.4520143270492554,0.0009995003330834232,p
1451,3.969217300415039,3.4677339054623997,S
1452,4.027883052825928,3.4677339054623997,S
1453,1.109898567199707,0.0009995003330834232,p
1454,2.0821762084960938,1.3869441499613877,He
1455,3.3030343055725098,3.4677339054623997,S
1456,2.3182365894317627,2.6395572046569096,N
1457,3.4995877742767334,4.02257999599279,Fe
1458,3.0350661277770996,4.02257999599279,Fe
1459,2.4269227981567383,2.6395572046569096,N
1460,3.045085906982422,4.02257999599279,Fe
1461,2.751157760620117,2.6395572046569096,N
1462,1.6268746852874756,1.3869441499613877,He
1463,2.897747278213501,4.02257999599279,Fe
1464,2.11518931388855,2.6395572046569096,N
1465,1.7425626516342163,1.3869441499613877,He
1466,1.3308475017547607,0.0009995003330834232,p
1467,1.4098842144012451,0.0009995003330834232,p
1468,1.6525312662124634,1.3869441499613877,He
1469,2.6989948749542236,3.4677339054623997,S
1470,4.809564113616943,4.02257999599279,Fe
1471,1.5744695663452148,0.0009995003330834232,p
1472,3.0301475524902344,3.4677339054623997,S
1473,0.46807023882865906,1.3869441499613877,He
1474,1.7743910551071167,2.6395572046569096,N
1475,0.8045710921287537,0.0009995003330834232,p
1476,1.9901574850082397,1.3869441499613877,He
1477,0.5681847333908081,0.0009995003330834232,p
1478,1.9315435886383057,2.6395572046569096,N
1479,0.2095182240009308,1.3869441499613877,He
1480,3.4277377128601074,3.4677339054623997,S
1481,3.6722567081451416,2.6395572046569096,N
1482,2.256934881210327,0.0009995003330834232,p
1483,0.425148069858551,0.0009995003330834232,p
1484,2.6881842613220215,2.6395572046569096,N
1485,4.696971416473389,4.02257999599279,Fe
1486,1.5174541473388672,1.3869441499613877,He
1487,0.4265108108520508,0.0009995003330834232,p
1488,2.0530943870544434,0.0009995003330834232,p
1489,2.450779914855957,0.0009995003330834232,p
1490,2.41957950592041,1.3869441499613877,He
1491,3.3005528450012207,3.4677339054623997,S
1492,1.2814382314682007,1.3869441499613877,He
1493,0.5798920392990112,1.3869441499613877,He
1494,0.8484101295471191,0.0009995003330834232,p
1495,2.453834295272827,0.0009995003330834232,p
1496,3.8247857093811035,4.02257999599279,Fe
1497,3.2016172409057617,3.4677339054623997,S
1498,3.7522265911102295,3.4677339054623997,S
1499,2.432609796524048,1.3869441499613877,He
1500,2.3504109382629395,1.3869441499613877,He
1501,3.5390567779541016,3.4677339054623997,S
1502,3.5524072647094727,4.02257999599279,Fe
1503,1.5648490190505981,1.3869441499613877,He
1504,3.183173179626465,4.02257999599279,Fe
1505,1.418771505355835,1.3869441499613877,He
1506,2.7439470291137695,4.02257999599279,Fe
1507,1.7509369850158691,2.6395572046569096,N
1508,0.6475286483764648,0.0009995003330834232,p
1509,2.2229690551757812,3.4677339054623997,S
1510,2.0161290168762207,0.0009995003330834232,p
1511,3.1659188270568848,4.02257999599279,Fe
1512,4.024299621582031,4.02257999599279,Fe
1513,0.8802963495254517,0.0009995003330834232,p
1514,2.2746660709381104,1.3869441499613877,He
1515,3.3029448986053467,4.02257999599279,Fe
1516,0.3019261360168457,0.0009995003330834232,p
1517,1.1108694076538086,1.3869441499613877,He
1518,2.233395576477051,2.6395572046569096,N
1519,3.534022808074951,4.02257999599279,Fe
1520,2.0710349082946777,1.3869441499613877,He
1521,1.7731010913848877,0.0009995003330834232,p
1522,1.59495210647583,1.3869441499613877,He
1523,2.7991223335266113,4.02257999599279,Fe
1524,0.7677602767944336,0.0009995003330834232,p
1525,-0.29655125737190247,0.0009995003330834232,p
1526,2.3597447872161865,1.3869441499613877,He
1527,2.1019248962402344,2.6395572046569096,N
1528,2.6555733680725098,2.6395572046569096,N
1529,2.7681782245635986,2.6395572046569096,N
1530,0.6254585385322571,0.0009995003330834232,p
1531,4.127694129943848,2.6395572046569096,N
1532,3.7792718410491943,3.4677339054623997,S
1533,2.320464849472046,2.6395572046569096,N
1534,3.219428300857544,4.02257999599279,Fe
1535,2.6726441383361816,2.6395572046569096,N
1536,3.7555091381073,4.02257999599279,Fe
1537,2.4766182899475098,2.6395572046569096,N
1538,2.6370410919189453,2.6395572046569096,N
1539,3.6465930938720703,3.4677339054623997,S
1540,2.2506308555603027,2.6395572046569096,N
1541,2.8015146255493164,4.02257999599279,Fe
1542,3.472419261932373,2.6395572046569096,N
1543,2.8645267486572266,4.02257999599279,Fe
1544,1.2809460163116455,0.0009995003330834232,p
1545,-1.4362897872924805,0.0009995003330834232,p
1546,2.4700722694396973,3.4677339054623997,S
1547,3.0913541316986084,3.4677339054623997,S
1548,2.3355867862701416,2.6395572046569096,N
1549,2.519641160964966,2.6395572046569096,N
1550,3.6947741508483887,4.02257999599279,Fe
1551,3.7090415954589844,3.4677339054623997,S
1552,2.186330795288086,1.3869441499613877,He
1553,-2.7766177654266357,0.0009995003330834232,p
1554,3.181189775466919,3.4677339054623997,S
1555,1.8152360916137695,2.6395572046569096,N
1556,3.1146912574768066,3.4677339054623997,S
1557,2.5602240562438965,2.6395572046569096,N
1558,2.0889458656311035,2.6395572046569096,N
1559,2.0826058387756348,2.6395572046569096,N
1560,3.4931797981262207,4.02257999599279,Fe
1561,2.033992052078247,2.6395572046569096,N
1562,1.2231990098953247,0.0009995003330834232,p
1563,3.691044330596924,3.4677339054623997,S
1564,3.432884693145752,4.02257999599279,Fe
1565,1.1961827278137207,0.0009995003330834232,p
1566,2.3903675079345703,1.3869441499613877,He
1567,2.473695755004883,1.3869441499613877,He
1568,3.1437158584594727,3.4677339054623997,S
1569,1.112516164779663,1.3869441499613877,He
1570,3.693657636642456,2.6395572046569096,N
1571,3.306307792663574,3.4677339054623997,S
1572,1.379349946975708,1.3869441499613877,He
1573,1.7761752605438232,1.3869441499613877,He
1574,3.2580466270446777,2.6395572046569096,N
1575,3.5835235118865967,3.4677339054623997,S
1576,1.679245948791504,0.0009995003330834232,p
1577,2.8423290252685547,3.4677339054623997,S
1578,3.023221969604492,4.02257999599279,Fe
1579,0.5794917941093445,0.0009995003330834232,p
1580,0.13417471945285797,0.0009995003330834232,p
1581,2.401451826095581,2.6395572046569096,N
1582,3.1432292461395264,3.4677339054623997,S
1583,4.265639781951904,4.02257999599279,Fe
1584,2.6827516555786133,3.4677339054623997,S
1585,1.3566372394561768,0.0009995003330834232,p
1586,2.556016206741333,1.3869441499613877,He
1587,3.80961537361145,4.02257999599279,Fe
1588,3.111499071121216,2.6395572046569096,N
1589,2.110560894012451,0.0009995003330834232,p
1590,3.6155805587768555,3.4677339054623997,S
1591,3.606369733810425,4.02257999599279,Fe
1592,1.3609474897384644,1.3869441499613877,He
1593,4.1320576667785645,4.02257999599279,Fe
1594,3.9416561126708984,2.6395572046569096,N
1595,3.6398444175720215,4.02257999599279,Fe
1596,1.6214051246643066,2.6395572046569096,N
1597,2.770118236541748,1.3869441499613877,He
1598,1.639653205871582,1.3869441499613877,He
1599,1.6877460479736328,1.3869441499613877,He
1600,3.1176748275756836,2.6395572046569096,N
1601,2.7418088912963867,2.6395572046569096,N
1602,1.3095134496688843,0.0009995003330834232,p
1603,2.8997435569763184,2.6395572046569096,N
1604,-0.007415618747472763,0.0009995003330834232,p
1605,2.163252353668213,0.0009995003330834232,p
1606,1.8738930225372314,0.0009995003330834232,p
1607,2.4016880989074707,4.02257999599279,Fe
1608,3.7877860069274902,4.02257999599279,Fe
1609,2.3647425174713135,2.6395572046569096,N
1610,2.728487491607666,3.4677339054623997,S
1611,2.66857647895813,2.6395572046569096,N
1612,2.2230496406555176,0.0009995003330834232,p
1613,2.514810085296631,2.6395572046569096,N
1614,1.2166824340820312,1.3869441499613877,He
1615,2.4164562225341797,2.6395572046569096,N
1616,3.4551453590393066,3.4677339054623997,S
1617,2.1667356491088867,0.0009995003330834232,p
1618,3.0742568969726562,3.4677339054623997,S
1619,1.372883915901184,1.3869441499613877,He
1620,2.407968282699585,4.02257999599279,Fe
1621,2.271550178527832,2.6395572046569096,N
1622,3.7727162837982178,3.4677339054623997,S
1623,2.7703211307525635,3.4677339054623997,S
1624,2.883378028869629,3.4677339054623997,S
1625,2.1815409660339355,2.6395572046569096,N
1626,1.0901424884796143,2.6395572046569096,N
1627,2.715740203857422,2.6395572046569096,N
1628,4.270614147186279,4.02257999599279,Fe
1629,0.9499134421348572,0.0009995003330834232,p
1630,2.7002310752868652,1.3869441499613877,He
1631,4.187026500701904,4.02257999599279,Fe
1632,2.29634952545166,0.0009995003330834232,p
1633,2.380178451538086,3.4677339054623997,S
1634,0.7831272482872009,0.0009995003330834232,p
1635,0.8198480010032654,1.3869441499613877,He
1636,2.879561185836792,2.6395572046569096,N
1637,3.4929757118225098,4.02257999599279,Fe
1638,2.9703617095947266,3.4677339054623997,S
1639,1.7741726636886597,1.3869441499613877,He
1640,3.019085168838501,2.6395572046569096,N
1641,2.0657386779785156,1.3869441499613877,He
1642,0.14365580677986145,0.0009995003330834232,p
1643,2.5921273231506348,2.6395572046569096,N
1644,1.4529168605804443,1.3869441499613877,He
1645,3.2878708839416504,3.4677339054623997,S
1646,1.784921646118164,1.3869441499613877,He
1647,0.9929955005645752,1.3869441499613877,He
1648,1.8765509128570557,1.3869441499613877,He
1649,1.252960205078125,0.0009995003330834232,p
1650,2.6832261085510254,2.6395572046569096,N
1651,3.3534069061279297,4.02257999599279,Fe
1652,3.1040561199188232,4.02257999599279,Fe
1653,2.2474212646484375,1.3869441499613877,He
1654,1.1918630599975586,1.3869441499613877,He
1655,3.4197564125061035,3.4677339054623997,S
1656,2.143709897994995,3.4677339054623997,S
1657,-0.6627602577209473,0.0009995003330834232,p
1658,3.3842992782592773,2.6395572046569096,N
1659,2.696763038635254,2.6395572046569096,N
1660,1.297621250152588,0.0009995003330834232,p
1661,2.413358688354492,1.3869441499613877,He
1662,2.1434359550476074,2.6395572046569096,N
1663,3.998600482940674,4.02257999599279,Fe
1664,3.2020511627197266,3.4677339054623997,S
1665,4.170210361480713,4.02257999599279,Fe
1666,3.747567653656006,4.02257999599279,Fe
1667,0.09690006077289581,0.0009995003330834232,p
1668,3.1982550621032715,2.6395572046569096,N
1669,3.768279790878296,3.4677339054623997,S
1670,2.2570157051086426,2.6395572046569096,N
1671,4.049192428588867,4.02257999599279,Fe
1672,1.176072359085083,1.3869441499613877,He
1673,3.2959375381469727,3.4677339054623997,S
1674,1.9482296705245972,2.6395572046569096,N
1675,2.038355827331543,2.6395572046569096,N
1676,3.4649767875671387,4.02257999599279,Fe
1677,3.989327907562256,4.02257999599279,Fe
1678,2.488527297973633,1.3869441499613877,He
1679,3.163745403289795,0.0009995003330834232,p
1680,-1.2841448783874512,0.0009995003330834232,p
1681,2.7795827388763428,2.6395572046569096,N
1682,3.4941487312316895,4.02257999599279,Fe
1683,1.4450445175170898,1.3869441499613877,He
1684,1.5033531188964844,1.3869441499613877,He
1685,0.7929018139839172,1.3869441499613877,He
1686,0.9049485325813293,1.3869441499613877,He
1687,0.9865850806236267,0.0009995003330834232,p
1688,3.761842727661133,4.02257999599279,Fe
1689,0.7831131815910339,1.3869441499613877,He
1690,4.174282073974609,4.02257999599279,Fe
1691,0.9406964182853699,0.0009995003330834232,p
1692,3.749692440032959,3.4677339054623997,S
1693,1.4234594106674194,1.3869441499613877,He
1694,2.2356514930725098,2.6395572046569096,N
1695,1.0613937377929688,1.3869441499613877,He
1696,0.9632028341293335,0.0009995003330834232,p
1697,4.116136074066162,4.02257999599279,Fe
1698,0.5020422339439392,0.0009995003330834232,p
1699,-1.1033234596252441,0.0009995003330834232,p
1700,2.2502570152282715,2.6395572046569096,N
1701,3.575136184692383,4.02257999599279,Fe
1702,1.4800174236297607,1.3869441499613877,He
1703,-0.36697566509246826,0.0009995003330834232,p
1704,3.5639665126800537,4.02257999599279,Fe
1705,2.520109176635742,2.6395572046569096,N
1706,2.5765089988708496,3.4677339054623997,S
1707,0.8003371953964233,0.0009995003330834232,p
1708,2.371861457824707,3.4677339054623997,S
1709,1.0925891399383545,1.3869441499613877,He
1710,3.7804036140441895,4.02257999599279,Fe
1711,3.1477980613708496,2.6395572046569096,N
1712,2.4928207397460938,2.6395572046569096,N
1713,2.0437793731689453,2.6395572046569096,N
1714,-0.1713624745607376,0.0009995003330834232,p
1715,2.734757423400879,4.02257999599279,Fe
1716,3.6722419261932373,4.02257999599279,Fe
1717,1.1824791431427002,0.0009995003330834232,p
1718,1.0046597719192505,1.3869441499613877,He
1719,0.7615115642547607,1.3869441499613877,He
1720,2.253347873687744,1.3869441499613877,He
1721,1.0714219808578491,0.0009995003330834232,p
1722,3.441422462463379,3.4677339054623997,S
1723,1.0263972282409668,0.0009995003330834232,p
1724,-0.2747761011123657,0.0009995003330834232,p
1725,-0.2981036305427551,0.0009995003330834232,p
1726,3.9161696434020996,3.4677339054623997,S
1727,3.980086326599121,4.02257999599279,Fe
1728,2.2853267192840576,1.3869441499613877,He
1729,1.0850281715393066,0.0009995003330834232,p
1730,-0.2957932651042938,0.0009995003330834232,p
1731,2.603909492492676,2.6395572046569096,N
1732,2.4354922771453857,1.3869441499613877,He
1733,1.7107359170913696,1.3869441499613877,He
1734,2.7491564750671387,4.02257999599279,Fe
1735,1.7383313179016113,3.4677339054623997,S
1736,1.9298081398010254,1.3869441499613877,He
1737,2.768785238265991,2.6395572046569096,N
1738,1.9407953023910522,1.3869441499613877,He
1739,2.3355369567871094,2.6395572046569096,N
1740,-0.09848113358020782,0.0009995003330834232,p
1741,-0.4716496467590332,0.0009995003330834232,p
1742,2.4993863105773926,2.6395572046569096,N
1743,2.6978702545166016,2.6395572046569096,N
1744,0.6918977499008179,0.0009995003330834232,p
1745,1.7049996852874756,1.3869441499613877,He
1746,0.47455841302871704,0.0009995003330834232,p
1747,0.7201520800590515,0.0009995003330834232,p
1748,1.1789523363113403,2.6395572046569096,N
1749,1.985670804977417,2.6395572046569096,N
1750,1.530718445777893,2.6395572046569096,N
1751,3.047584295272827,3.4677339054623997,S
1752,3.3801896572113037,4.02257999599279,Fe
1753,2.044528007507324,2.6395572046569096,N
1754,2.66020131111145,2.6395572046569096,N
1755,2.481992244720459,2.6395572046569096,N
1756,2.270136833190918,3.4677339054623997,S
1757,1.731031060218811,1.3869441499613877,He
1758,2.4697561264038086,4.02257999599279,Fe
1759,3.3669192790985107,4.02257999599279,Fe
1760,2.090794324874878,1.3869441499613877,He
1761,0.9927350878715515,2.6395572046569096,N
1762,2.5440125465393066,1.3869441499613877,He
1763,3.2368783950805664,3.4677339054623997,S
1764,1.4110064506530762,0.0009995003330834232,p
1765,-0.11366428434848785,0.0009995003330834232,p
1766,-0.7025409936904907,0.0009995003330834232,p
1767,3.2259974479675293,4.02257999599279,Fe
1768,3.648273229598999,2.6395572046569096,N
1769,2.713099956512451,2.6395572046569096,N
1770,2.782158851623535,2.6395572046569096,N
1771,2.9747958183288574,3.4677339054623997,S
1772,3.3885629177093506,3.4677339054623997,S
1773,4.073398113250732,4.02257999599279,Fe
1774,2.87113356590271,4.02257999599279,Fe
1775,1.3415729999542236,0.0009995003330834232,p
1776,4.3536458015441895,4.02257999599279,Fe
1777,2.7222201824188232,1.3869441499613877,He
1778,3.36759090423584,4.02257999599279,Fe
1779,2.069031238555908,0.0009995003330834232,p
1780,3.9409775733947754,4.02257999599279,Fe
1781,1.44862961769104,0.0009995003330834232,p
1782,3.830772876739502,2.6395572046569096,N
1783,2.25862979888916,2.6395572046569096,N
1784,2.9116673469543457,2.6395572046569096,N
1785,0.26120802760124207,0.0009995003330834232,p
1786,3.7548627853393555,3.4677339054623997,S
1787,1.777599573135376,0.0009995003330834232,p
1788,1.1074457168579102,1.3869441499613877,He
1789,2.6681222915649414,2.6395572046569096,N
1790,2.420058250427246,2.6395572046569096,N
1791,0.7755408883094788,0.0009995003330834232,p
1792,3.370767831802368,4.02257999599279,Fe
1793,1.8672699928283691,0.0009995003330834232,p
1794,3.697052240371704,4.02257999599279,Fe
1795,2.2034525871276855,3.4677339054623997,S
1796,3.431252956390381,4.02257999599279,Fe
1797,2.963301181793213,4.02257999599279,Fe
1798,1.044398307800293,1.3869441499613877,He
1799,3.3743348121643066,4.02257999599279,Fe
1800,1.6592051982879639,1.3869441499613877,He
1801,3.426018714904785,3.4677339054623997,S
1802,1.6003930568695068,2.6395572046569096,N
1803,2.350555896759033,1.3869441499613877,He
1804,2.258483409881592,2.6395572046569096,N
1805,1.3832793235778809,1.3869441499613877,He
1806,2.772965431213379,4.02257999599279,Fe
1807,4.682384967803955,4.02257999599279,Fe
1808,2.633960247039795,2.6395572046569096,N
1809,1.9792160987854004,1.3869441499613877,He
1810,2.443079948425293,2.6395572046569096,N
1811,2.6951212882995605,2.6395572046569096,N
1812,2.6755683422088623,3.4677339054623997,S
1813,1.473480463027954,2.6395572046569096,N
1814,2.2451653480529785,1.3869441499613877,He
1815,3.0044913291931152,2.6395572046569096,N
1816,1.9126825332641602,0.0009995003330834232,p
1817,1.9572851657867432,2.6395572046569096,N
1818,0.8419816493988037,1.3869441499613877,He
1819,3.561516284942627,3.4677339054623997,S
1820,3.814880132675171,4.02257999599279,Fe
1821,3.4856467247009277,4.02257999599279,Fe
1822,1.604926347732544,0.0009995003330834232,p
1823,2.9289236068725586,1.3869441499613877,He
1824,2.6067826747894287,3.4677339054623997,S
1825,2.506469249725342,3.4677339054623997,S
1826,2.7198410034179688,2.6395572046569096,N
1827,2.657904863357544,2.6395572046569096,N
1828,2.4761762619018555,1.3869441499613877,He
1829,-0.2510915994644165,0.0009995003330834232,p
1830,1.8148193359375,1.3869441499613877,He
1831,0.9740724563598633,1.3869441499613877,He
1832,2.211501359939575,2.6395572046569096,N
1833,0.46755966544151306,1.3869441499613877,He
1834,4.108287334442139,4.02257999599279,Fe
1835,-0.5499526262283325,0.0009995003330834232,p
1836,1.4723680019378662,0.0009995003330834232,p
1837,3.460728168487549,4.02257999599279,Fe
1838,2.3954854011535645,3.4677339054623997,S
1839,1.9271553754806519,1.3869441499613877,He
1840,3.2278404235839844,3.4677339054623997,S
1841,2.5471110343933105,3.4677339054623997,S
1842,2.5898549556732178,3.4677339054623997,S
1843,1.2547701597213745,1.3869441499613877,He
1844,0.31707024574279785,0.0009995003330834232,p
1845,2.628366708755493,2.6395572046569096,N
1846,2.577983856201172,0.0009995003330834232,p
1847,3.81746244430542,4.02257999599279,Fe
1848,3.760871171951294,4.02257999599279,Fe
1849,3.633070707321167,3.4677339054623997,S
1850,2.569951057434082,3.4677339054623997,S
1851,1.1833701133728027,1.3869441499613877,He
1852,2.24129581451416,2.6395572046569096,N
1853,3.075049638748169,3.4677339054623997,S
1854,2.190887212753296,3.4677339054623997,S
1855,2.04599666595459,1.3869441499613877,He
1856,3.432302236557007,2.6395572046569096,N
1857,4.039772987365723,4.02257999599279,Fe
1858,2.227438449859619,1.3869441499613877,He
1859,1.3079020977020264,0.0009995003330834232,p
1860,3.207509994506836,3.4677339054623997,S
1861,0.899509072303772,0.0009995003330834232,p
1862,2.4471793174743652,2.6395572046569096,N
1863,0.7485036849975586,0.0009995003330834232,p
1864,3.3390214443206787,4.02257999599279,Fe
1865,0.7413749694824219,0.0009995003330834232,p
1866,1.533026933670044,1.3869441499613877,He
1867,2.4401183128356934,1.3869441499613877,He
1868,3.366757392883301,2.6395572046569096,N
1869,1.868393063545227,2.6395572046569096,N
1870,2.3153648376464844,3.4677339054623997,S
1871,1.0646274089813232,1.3869441499613877,He
1872,0.3266863226890564,0.0009995003330834232,p
1873,2.7043309211730957,3.4677339054623997,S
1874,4.05472993850708,4.02257999599279,Fe
1875,3.3065438270568848,4.02257999599279,Fe
1876,2.1359434127807617,1.3869441499613877,He
1877,2.123030662536621,2.6395572046569096,N
1878,2.2928478717803955,2.6395572046569096,N
1879,2.364413261413574,2.6395572046569096,N
1880,2.038662910461426,1.3869441499613877,He
1881,3.252634048461914,4.02257999599279,Fe
1882,2.138911485671997,0.0009995003330834232,p
1883,-0.4696160554885864,0.0009995003330834232,p
1884,2.621976613998413,2.6395572046569096,N
1885,1.9572956562042236,2.6395572046569096,N
1886,2.562452554702759,3.4677339054623997,S
1887,1.3086628913879395,0.0009995003330834232,p
